year,origin,dest,arr_time,arr_delay
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,345,108
2022,JFK,LAX,908,-26
2022,JFK,LAX,946,-34
2022,JFK,LAX,949,-36
2022,JFK,LAX,1038,-26
2022,JFK,LAX,1147,-13
2022,JFK,LAX,1151,-14
2022,JFK,LAX,1254,-38
2022,JFK,LAX,1340,-10
2022,JFK,LAX,1442,-20
2022,JFK,LAX,1455,31
2022,JFK,LAX,1513,-22
2022,JFK,LAX,1701,-24
2022,JFK,LAX,1722,-1
2022,JFK,LAX,1849,2
2022,JFK,LAX,1846,-21
2022,JFK,LAX,1933,-31
2022,JFK,LAX,2007,-34
2022,JFK,LAX,2119,499
2022,JFK,LAX,2055,-38
2022,JFK,LAX,2113,-32
2022,JFK,LAX,2217,-27
2022,JFK,LAX,2223,87
2022,JFK,LAX,8,64
2022,JFK,IAD,2212,-10
2022,JFK,LAX,48,-11
2022,JFK,LAX,132,33
2022,JFK,LAX,146,108
2022,JFK,IAD,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,922,-12
2022,JFK,LAX,1024,4
2022,JFK,LAX,1053,-11
2022,JFK,LAX,1107,42
2022,JFK,LAX,1127,-4
2022,JFK,LAX,1138,-22
2022,JFK,LAX,1151,-14
2022,JFK,LAX,1243,-17
2022,JFK,LAX,1309,-23
2022,JFK,LAX,1341,-9
2022,JFK,LAX,1358,-26
2022,JFK,LAX,1411,-51
2022,JFK,LAX,1515,-20
2022,JFK,LAX,1653,-27
2022,JFK,LAX,1701,-22
2022,JFK,IAD,1605,-12
2022,JFK,LAX,1836,-11
2022,JFK,LAX,1850,-13
2022,JFK,LAX,1839,-28
2022,JFK,LAX,1943,-21
2022,JFK,LAX,2030,-26
2022,JFK,LAX,2101,-32
2022,JFK,LAX,2151,-53
2022,JFK,LAX,2209,24
2022,JFK,LAX,2232,-32
2022,JFK,LAX,2325,-33
2022,JFK,IAD,2156,-26
2022,JFK,LAX,35,-24
2022,JFK,LAX,38,-21
2022,JFK,LAX,150,-7
2022,JFK,LAX,903,-31
2022,JFK,LAX,956,-24
2022,JFK,LAX,1029,4
2022,JFK,LAX,1038,-26
2022,JFK,LAX,1048,-43
2022,JFK,LAX,1135,-25
2022,JFK,LAX,1226,21
2022,JFK,LAX,1236,-24
2022,JFK,LAX,1304,-28
2022,JFK,LAX,1344,-6
2022,JFK,LAX,1351,-33
2022,JFK,LAX,1441,-21
2022,JFK,LAX,1514,-21
2022,JFK,LAX,1659,-24
2022,JFK,LAX,1700,-20
2022,JFK,IAD,1604,-13
2022,JFK,LAX,1836,-11
2022,JFK,LAX,1903,0
2022,JFK,LAX,1901,-6
2022,JFK,LAX,1939,-25
2022,JFK,LAX,2148,15
2022,JFK,LAX,2147,2
2022,JFK,LAX,2232,-12
2022,JFK,LAX,2301,-3
2022,JFK,LAX,21,23
2022,JFK,IAD,2212,-10
2022,JFK,LAX,111,12
2022,JFK,LAX,210,13
2022,JFK,LAX,NA,NA
2022,JFK,LAX,925,-1
2022,JFK,LAX,1013,-12
2022,JFK,LAX,1023,3
2022,JFK,LAX,1050,-7
2022,JFK,LAX,1104,-27
2022,JFK,LAX,1134,-26
2022,JFK,LAX,1144,-21
2022,JFK,LAX,1236,-24
2022,JFK,LAX,1338,-12
2022,JFK,LAX,1356,-28
2022,JFK,LAX,1436,-20
2022,JFK,LAX,1531,-4
2022,JFK,LAX,1707,-13
2022,JFK,LAX,1717,-6
2022,JFK,IAD,1615,-2
2022,JFK,LAX,1816,-20
2022,JFK,LAX,1836,-27
2022,JFK,LAX,1856,-11
2022,JFK,LAX,2002,7
2022,JFK,LAX,2025,-16
2022,JFK,LAX,2101,5
2022,JFK,LAX,2101,-25
2022,JFK,LAX,2135,-10
2022,JFK,LAX,2242,3
2022,JFK,LAX,2311,12
2022,JFK,IAD,2237,15
2022,JFK,LAX,59,4
2022,JFK,LAX,106,7
2022,JFK,LAX,114,76
2022,JFK,LAX,213,16
2022,JFK,LAX,NA,NA
2022,JFK,LAX,900,-26
2022,JFK,LAX,942,-38
2022,JFK,LAX,1010,-15
2022,JFK,LAX,1048,-9
2022,JFK,LAX,1106,-25
2022,JFK,LAX,1150,-10
2022,JFK,LAX,1227,22
2022,JFK,LAX,1308,8
2022,JFK,LAX,1312,-14
2022,JFK,LAX,1312,-38
2022,JFK,LAX,1508,-27
2022,JFK,LAX,1658,-22
2022,JFK,LAX,1642,-41
2022,JFK,IAD,1639,22
2022,JFK,LAX,1835,-1
2022,JFK,LAX,1917,10
2022,JFK,LAX,1947,-8
2022,JFK,LAX,2011,-30
2022,JFK,LAX,2141,-4
2022,JFK,LAX,2123,27
2022,JFK,LAX,12,93
2022,JFK,LAX,130,31
2022,JFK,LAX,212,15
2022,JFK,LAX,214,79
2022,JFK,IAD,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,849,-37
2022,JFK,LAX,1019,-1
2022,JFK,LAX,1123,-37
2022,JFK,LAX,1220,83
2022,JFK,LAX,1202,-3
2022,JFK,LAX,1252,-8
2022,JFK,LAX,1529,-6
2022,JFK,LAX,1714,138
2022,JFK,IAD,1600,-17
2022,JFK,LAX,1834,-33
2022,JFK,LAX,1846,10
2022,JFK,LAX,2042,-44
2022,JFK,LAX,2116,-29
2022,JFK,LAX,2152,56
2022,JFK,LAX,2212,-32
2022,JFK,LAX,2323,-31
2022,JFK,IAD,2213,-8
2022,JFK,LAX,2345,230
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,902,-24
2022,JFK,LAX,1002,-23
2022,JFK,LAX,937,-43
2022,JFK,LAX,1038,-53
2022,JFK,LAX,1108,-52
2022,JFK,LAX,1138,-27
2022,JFK,LAX,1215,-45
2022,JFK,LAX,1245,-41
2022,JFK,LAX,1323,-27
2022,JFK,LAX,1437,-19
2022,JFK,LAX,1511,-24
2022,JFK,LAX,1542,78
2022,JFK,LAX,1659,-21
2022,JFK,IAD,1620,3
2022,JFK,LAX,1736,13
2022,JFK,LAX,1759,-37
2022,JFK,LAX,1833,-34
2022,JFK,LAX,1908,5
2022,JFK,LAX,1925,-30
2022,JFK,LAX,2004,-37
2022,JFK,LAX,2027,-29
2022,JFK,LAX,2035,-51
2022,JFK,LAX,2122,-23
2022,JFK,LAX,2219,-25
2022,JFK,IAD,2228,6
2022,JFK,LAX,22,-33
2022,JFK,LAX,104,5
2022,JFK,LAX,112,-45
2022,JFK,LAX,130,96
2022,JFK,LAX,NA,NA
2022,JFK,LAX,NA,NA
2022,JFK,LAX,304,129
2022,JFK,LAX,908,-18
2022,JFK,LAX,935,-50
2022,JFK,LAX,950,-30
2022,JFK,LAX,1055,-2
2022,JFK,LAX,1121,-10
2022,JFK,LAX,1129,-31
2022,JFK,LAX,1139,-26
2022,JFK,LAX,1223,-37
2022,JFK,LAX,1255,-31
2022,JFK,LAX,1322,-28
2022,JFK,LAX,1339,-45
2022,JFK,LAX,1455,-1
2022,JFK,LAX,1636,-44
2022,JFK,LAX,1654,-29
2022,JFK,LAX,1701,86
2022,JFK,IAD,1600,-17
2022,JFK,LAX,1800,-36
2022,JFK,LAX,1938,-17
2022,JFK,LAX,1953,50
2022,JFK,LAX,2002,55
2022,JFK,LAX,2023,-33
2022,JFK,LAX,2057,-29
2022,JFK,LAX,2209,-30
2022,JFK,LAX,2216,31
2022,JFK,LAX,2333,-21
2022,JFK,IAD,2208,-14
2022,JFK,LAX,2358,197
2022,JFK,LAX,22,-37
2022,JFK,LAX,200,3
2022,JFK,LAX,NA,NA
2022,JFK,LAX,928,2
2022,JFK,LAX,1007,-18
2022,JFK,LAX,1018,-2
2022,JFK,LAX,1037,-20
2022,JFK,LAX,1113,-18
2022,JFK,LAX,1126,-34
2022,JFK,LAX,1150,-15
2022,JFK,LAX,1227,-33
2022,JFK,LAX,1314,-12
2022,JFK,LAX,1357,7
2022,JFK,LAX,1345,-39
2022,JFK,LAX,1439,-17
2022,JFK,LAX,1516,-19
2022,JFK,LAX,1647,-36
2022,JFK,LAX,1652,-28
2022,JFK,IAD,1557,-20
2022,JFK,LAX,1806,-30
2022,JFK,LAX,1849,-14
2022,JFK,LAX,1837,-30
2022,JFK,LAX,1926,-29
2022,JFK,LAX,2026,-30
2022,JFK,LAX,2129,3
2022,JFK,LAX,2206,-38
2022,JFK,LAX,2225,40
2022,JFK,LAX,2309,10
2022,JFK,LAX,2334,-20
2022,JFK,IAD,2208,-14
2022,JFK,LAX,10,-49
2022,JFK,LAX,1322,NA
2022,JFK,LAX,106,-51
2022,JFK,LAX,859,-27
2022,JFK,LAX,944,-41
2022,JFK,LAX,950,-30
2022,JFK,LAX,1031,-26
2022,JFK,LAX,1059,-32
2022,JFK,LAX,1110,-50
2022,JFK,LAX,1145,-20
2022,JFK,LAX,1221,-39
2022,JFK,LAX,1246,-40
2022,JFK,LAX,1324,-26
2022,JFK,LAX,1340,-44
2022,JFK,LAX,1450,-6
2022,JFK,LAX,1517,-18
2022,JFK,LAX,1638,-45
2022,JFK,LAX,1650,-30
2022,JFK,IAD,1552,-25
2022,JFK,LAX,1818,-45
2022,JFK,LAX,1837,-30
2022,JFK,LAX,1900,24
2022,JFK,LAX,1916,-39
2022,JFK,LAX,2036,-50
2022,JFK,LAX,2043,-62
2022,JFK,LAX,2208,-36
2022,JFK,LAX,2219,-40
2022,JFK,LAX,2319,-40
2022,JFK,IAD,2212,-10
2022,JFK,LAX,9,-46
2022,JFK,LAX,101,-56
2022,JFK,LAX,856,-30
2022,JFK,LAX,930,-55
2022,JFK,LAX,948,-32
2022,JFK,LAX,1010,-47
2022,JFK,LAX,1037,-54
2022,JFK,LAX,1138,-22
2022,JFK,LAX,1144,-21
2022,JFK,LAX,1203,-57
2022,JFK,LAX,1321,-29
2022,JFK,LAX,1356,-28
2022,JFK,LAX,1420,-36
2022,JFK,LAX,1513,-22
2022,JFK,LAX,1625,-58
2022,JFK,LAX,1657,-23
2022,JFK,IAD,1611,-6
2022,JFK,LAX,1820,-16
2022,JFK,LAX,1832,-31
2022,JFK,LAX,1830,-37
2022,JFK,LAX,1932,-23
2022,JFK,LAX,1951,-50
2022,JFK,LAX,2013,-43
2022,JFK,LAX,2047,-39
2022,JFK,LAX,2103,-42
2022,JFK,LAX,2207,-37
2022,JFK,LAX,2332,-22
2022,JFK,LAX,2340,41
2022,JFK,IAD,2239,17
2022,JFK,LAX,35,-24
2022,JFK,LAX,126,31
2022,JFK,LAX,119,-38
2022,JFK,LAX,NA,NA
2022,JFK,LAX,853,-33
2022,JFK,LAX,953,-32
2022,JFK,LAX,1017,-3
2022,JFK,LAX,1045,-12
2022,JFK,LAX,1137,6
2022,JFK,LAX,1210,5
2022,JFK,LAX,1204,2
2022,JFK,LAX,1308,8
2022,JFK,LAX,1317,-9
2022,JFK,LAX,1334,-16
2022,JFK,LAX,1418,-6
2022,JFK,LAX,1444,-12
2022,JFK,LAX,1519,-16
2022,JFK,LAX,1656,-24
2022,JFK,LAX,1705,-18
2022,JFK,IAD,1621,4
2022,JFK,LAX,1819,-17
2022,JFK,LAX,1845,-18
2022,JFK,LAX,1834,-33
2022,JFK,LAX,2009,-32
2022,JFK,LAX,2037,-19
2022,JFK,LAX,2110,75
2022,JFK,LAX,2124,-18
2022,JFK,LAX,2145,19
2022,JFK,LAX,2238,-1
2022,JFK,LAX,2234,-25
2022,JFK,LAX,2345,-9
2022,JFK,IAD,2215,-7
2022,JFK,LAX,25,-34
2022,JFK,LAX,139,-18
2022,JFK,LAX,155,60
2022,JFK,LAX,906,-20
2022,JFK,LAX,947,-33
2022,JFK,LAX,1030,-27
2022,JFK,LAX,1131,-31
2022,JFK,LAX,1147,-18
2022,JFK,LAX,1249,-11
2022,JFK,LAX,1253,-33
2022,JFK,LAX,1348,-2
2022,JFK,LAX,1432,-24
2022,JFK,LAX,1511,-24
2022,JFK,LAX,1649,-37
2022,JFK,IAD,1607,-10
2022,JFK,LAX,1808,-28
2022,JFK,LAX,1845,-18
2022,JFK,LAX,1950,-5
2022,JFK,LAX,2013,-28
2022,JFK,LAX,2053,-33
2022,JFK,LAX,2102,-40
2022,JFK,LAX,2210,-34
2022,JFK,LAX,2312,13
2022,JFK,LAX,2338,-16
2022,JFK,IAD,2223,2
2022,JFK,LAX,32,-23
2022,JFK,LAX,954,28
2022,JFK,LAX,1051,26
2022,JFK,LAX,1136,76
2022,JFK,LAX,1118,21
2022,JFK,LAX,1213,42
2022,JFK,LAX,1147,-15
2022,JFK,LAX,1252,1172
2022,JFK,LAX,1335,35
2022,JFK,LAX,1336,10
2022,JFK,LAX,1438,48
2022,JFK,LAX,1612,NA
2022,JFK,LAX,1530,66
2022,JFK,LAX,1514,18
2022,JFK,LAX,1619,44
2022,JFK,LAX,1718,-5
2022,JFK,LAX,1838,2
2022,JFK,LAX,1920,17
2022,JFK,LAX,2012,65
2022,JFK,LAX,2040,45
2022,JFK,LAX,2111,15
2022,JFK,IAD,1922,185
2022,JFK,LAX,2119,38
2022,JFK,LAX,2130,4
2022,JFK,LAX,32,113
2022,JFK,LAX,2338,116
2022,JFK,LAX,2334,-20
2022,JFK,IAD,2244,22
2022,JFK,LAX,30,-29
2022,JFK,LAX,45,-10
2022,JFK,LAX,142,-15
2022,JFK,LAX,240,221
2022,JFK,LAX,952,26
2022,JFK,LAX,1002,-23
2022,JFK,LAX,1032,-25
2022,JFK,LAX,1043,-7
2022,JFK,LAX,1113,-18
2022,JFK,LAX,1149,-13
2022,JFK,LAX,1233,-27
2022,JFK,LAX,1321,-5
2022,JFK,LAX,1303,58
2022,JFK,LAX,1352,-32
2022,JFK,LAX,1531,35
2022,JFK,LAX,1546,11
2022,JFK,LAX,1725,5
2022,JFK,IAD,1633,16
2022,JFK,LAX,1813,50
2022,JFK,LAX,1824,-12
2022,JFK,LAX,1840,-23
2022,JFK,LAX,1917,10
2022,JFK,LAX,2001,6
2022,JFK,LAX,2034,-7
2022,JFK,LAX,2052,-4
2022,JFK,LAX,2053,-33
2022,JFK,LAX,2216,-28
2022,JFK,LAX,2219,509
2022,JFK,LAX,2340,41
2022,JFK,LAX,2356,2
2022,JFK,IAD,2232,10
2022,JFK,LAX,48,-11
2022,JFK,LAX,51,189
2022,JFK,LAX,136,41
2022,JFK,LAX,202,5
2022,JFK,LAX,924,-2
2022,JFK,LAX,1017,-8
2022,JFK,LAX,1034,14
2022,JFK,LAX,1053,-4
2022,JFK,LAX,1122,-9
2022,JFK,LAX,1231,26
2022,JFK,LAX,1212,10
2022,JFK,LAX,1238,-22
2022,JFK,LAX,1358,8
2022,JFK,LAX,1406,-18
2022,JFK,LAX,1439,-17
2022,JFK,LAX,1647,72
2022,JFK,LAX,1706,-17
2022,JFK,LAX,1710,-10
2022,JFK,IAD,1610,-7
2022,JFK,LAX,1846,10
2022,JFK,LAX,1833,-30
2022,JFK,LAX,1850,-17
2022,JFK,LAX,2023,28
2022,JFK,LAX,2012,406
2022,JFK,LAX,2105,9
2022,JFK,LAX,2142,0
2022,JFK,LAX,2211,-33
2022,JFK,LAX,2310,104
2022,JFK,LAX,2328,29
2022,JFK,LAX,2345,-9
2022,JFK,IAD,2158,-24
2022,JFK,LAX,33,-22
2022,JFK,LAX,41,-18
2022,JFK,LAX,128,-29
2022,JFK,LAX,911,-15
2022,JFK,LAX,1004,-21
2022,JFK,LAX,958,-22
2022,JFK,LAX,1054,-3
2022,JFK,LAX,1134,3
2022,JFK,LAX,1207,2
2022,JFK,LAX,1249,-11
2022,JFK,LAX,1306,-20
2022,JFK,LAX,1338,-12
2022,JFK,LAX,1414,-10
2022,JFK,LAX,1532,210
2022,JFK,LAX,1430,-26
2022,JFK,LAX,1523,-12
2022,JFK,LAX,1705,-18
2022,JFK,LAX,1723,3
2022,JFK,IAD,1615,-2
2022,JFK,LAX,1825,-11
2022,JFK,LAX,1852,-11
2022,JFK,LAX,1847,-20
2022,JFK,LAX,1939,-16
2022,JFK,LAX,2108,-18
2022,JFK,LAX,2233,-11
2022,JFK,LAX,2314,15
2022,JFK,LAX,2346,-8
2022,JFK,LAX,2347,125
2022,JFK,IAD,2219,-3
2022,JFK,LAX,54,-1
2022,JFK,LAX,139,-18
2022,JFK,LAX,853,-33
2022,JFK,LAX,932,-38
2022,JFK,LAX,1044,24
2022,JFK,LAX,1106,9
2022,JFK,LAX,1101,-39
2022,JFK,LAX,1216,11
2022,JFK,LAX,1207,5
2022,JFK,LAX,1300,1
2022,JFK,LAX,1311,-15
2022,JFK,LAX,1330,-20
2022,JFK,LAX,1357,-28
2022,JFK,LAX,1503,7
2022,JFK,LAX,1538,3
2022,JFK,LAX,1559,-22
2022,JFK,LAX,1731,11
2022,JFK,IAD,1602,-15
2022,JFK,LAX,1856,20
2022,JFK,LAX,1842,-25
2022,JFK,LAX,1940,-15
2022,JFK,LAX,2132,-10
2022,JFK,LAX,2148,22
2022,JFK,LAX,2156,-5
2022,JFK,LAX,2221,-23
2022,JFK,LAX,2232,-29
2022,JFK,LAX,2349,188
2022,JFK,LAX,3,64
2022,JFK,IAD,2238,16
2022,JFK,LAX,131,36
2022,JFK,LAX,127,13
2022,JFK,LAX,151,-5
2022,JFK,LAX,950,24
2022,JFK,LAX,1019,9
2022,JFK,LAX,1051,31
2022,JFK,LAX,1129,32
2022,JFK,LAX,1149,9
2022,JFK,LAX,1207,5
2022,JFK,LAX,1245,40
2022,JFK,LAX,1258,-1
2022,JFK,LAX,1418,28
2022,JFK,LAX,1342,16
2022,JFK,LAX,1356,-29
2022,JFK,LAX,1443,-13
2022,JFK,LAX,1526,-9
2022,JFK,LAX,1559,-22
2022,JFK,LAX,1708,-12
2022,JFK,IAD,1617,0
2022,JFK,LAX,1845,9
2022,JFK,LAX,1942,-13
2022,JFK,LAX,2007,60
2022,JFK,LAX,2112,31
2022,JFK,LAX,2111,-15
2022,JFK,LAX,2151,9
2022,JFK,LAX,2230,29
2022,JFK,LAX,2246,-13
2022,JFK,LAX,2332,53
2022,JFK,LAX,2305,4
2022,JFK,IAD,2238,16
2022,JFK,LAX,26,-29
2022,JFK,LAX,105,-9
2022,JFK,LAX,157,1
2022,JFK,LAX,925,-1
2022,JFK,LAX,949,-31
2022,JFK,LAX,1111,14
2022,JFK,LAX,1142,-23
2022,JFK,LAX,1150,-12
2022,JFK,LAX,1155,24
2022,JFK,LAX,1310,-16
2022,JFK,LAX,1347,-8
2022,JFK,LAX,1454,-2
2022,JFK,LAX,1523,-12
2022,JFK,IAD,1655,38
2022,JFK,LAX,1842,-25
2022,JFK,LAX,2001,85
2022,JFK,LAX,2032,37
2022,JFK,LAX,2118,-24
2022,JFK,LAX,2112,-49
2022,JFK,LAX,2200,-44
2022,JFK,LAX,2211,45
2022,JFK,LAX,2227,-34
2022,JFK,LAX,3,64
2022,JFK,IAD,2225,4
2022,JFK,LAX,120,25
2022,JFK,LAX,115,1
2022,JFK,LAX,128,-28
2022,JFK,LAX,900,-26
2022,JFK,LAX,951,-19
2022,JFK,LAX,1034,-23
2022,JFK,LAX,1007,-13
2022,JFK,LAX,1101,-39
2022,JFK,LAX,1139,-23
2022,JFK,LAX,1149,-16
2022,JFK,LAX,1247,-12
2022,JFK,LAX,1309,-17
2022,JFK,LAX,1332,-18
2022,JFK,LAX,1402,-23
2022,JFK,LAX,1520,-15
2022,JFK,LAX,1550,-31
2022,JFK,IAD,1618,1
2022,JFK,LAX,1753,33
2022,JFK,LAX,1829,213
2022,JFK,LAX,1843,7
2022,JFK,LAX,1903,-4
2022,JFK,LAX,1956,1
2022,JFK,LAX,2023,-18
2022,JFK,LAX,2146,4
2022,JFK,LAX,2123,-38
2022,JFK,LAX,2251,12
2022,JFK,LAX,2326,120
2022,JFK,LAX,2352,51
2022,JFK,IAD,2213,-9
2022,JFK,LAX,101,6
2022,JFK,LAX,124,10
2022,JFK,LAX,108,129
2022,JFK,LAX,209,13
2022,JFK,LAX,909,-17
2022,JFK,LAX,1011,1
2022,JFK,LAX,1020,0
2022,JFK,LAX,1039,-18
2022,JFK,LAX,1117,-23
2022,JFK,LAX,1146,-19
2022,JFK,LAX,1228,26
2022,JFK,LAX,1246,-13
2022,JFK,LAX,1341,-9
2022,JFK,LAX,1404,-21
2022,JFK,LAX,1445,-11
2022,JFK,LAX,1522,-13
2022,JFK,LAX,1522,116
2022,JFK,LAX,1539,-41
2022,JFK,LAX,1727,7
2022,JFK,IAD,1603,-14
2022,JFK,LAX,1828,-8
2022,JFK,LAX,1851,-16
2022,JFK,LAX,2015,20
2022,JFK,LAX,2030,-11
2022,JFK,LAX,2127,-15
2022,JFK,LAX,2159,-2
2022,JFK,LAX,2256,17
2022,JFK,LAX,2328,12
2022,JFK,LAX,6,160
2022,JFK,IAD,2210,-12
2022,JFK,LAX,53,114
2022,JFK,LAX,136,22
2022,JFK,LAX,144,49
2022,JFK,LAX,252,56
2022,JFK,LAX,957,31
2022,JFK,LAX,1010,0
2022,JFK,LAX,1037,17
2022,JFK,LAX,1110,13
2022,JFK,LAX,1148,8
2022,JFK,LAX,1229,24
2022,JFK,LAX,1155,-7
2022,JFK,LAX,1312,13
2022,JFK,LAX,1356,30
2022,JFK,LAX,1346,-4
2022,JFK,LAX,1434,935
2022,JFK,LAX,1453,28
2022,JFK,LAX,1502,6
2022,JFK,LAX,1538,3
2022,JFK,LAX,1613,-8
2022,JFK,LAX,1743,23
2022,JFK,IAD,1612,-5
2022,JFK,LAX,1937,61
2022,JFK,LAX,1934,27
2022,JFK,LAX,2106,71
2022,JFK,LAX,2213,47
2022,JFK,LAX,2231,49
2022,JFK,LAX,2255,151
2022,JFK,LAX,2252,51
2022,JFK,LAX,2313,29
2022,JFK,LAX,101,120
2022,JFK,LAX,126,12
2022,JFK,LAX,203,68
2022,JFK,LAX,209,13
2022,JFK,IAD,28,126
2022,JFK,LAX,948,22
2022,JFK,LAX,1058,38
2022,JFK,LAX,1124,27
2022,JFK,LAX,1118,32
2022,JFK,LAX,1153,13
2022,JFK,LAX,1223,18
2022,JFK,LAX,1210,8
2022,JFK,LAX,1304,5
2022,JFK,LAX,1344,18
2022,JFK,LAX,1405,15
2022,JFK,LAX,1443,18
2022,JFK,LAX,1514,18
2022,JFK,LAX,1543,8
2022,JFK,LAX,1640,20
2022,JFK,LAX,1804,44
2022,JFK,IAD,1628,11
2022,JFK,LAX,1857,21
2022,JFK,LAX,1955,48
2022,JFK,LAX,2031,36
2022,JFK,LAX,2024,0
2022,JFK,LAX,2202,36
2022,JFK,LAX,2204,22
2022,JFK,LAX,2206,5
2022,JFK,LAX,2241,-3
2022,JFK,LAX,2336,37
2022,JFK,LAX,50,109
2022,JFK,LAX,113,18
2022,JFK,LAX,151,37
2022,JFK,IAD,2326,64
2022,JFK,LAX,230,34
2022,JFK,LAX,952,26
2022,JFK,LAX,1011,-9
2022,JFK,LAX,1122,25
2022,JFK,LAX,1147,7
2022,JFK,LAX,1157,107
2022,JFK,LAX,1200,-5
2022,JFK,LAX,1205,3
2022,JFK,LAX,1254,-5
2022,JFK,LAX,1417,51
2022,JFK,LAX,1342,-8
2022,JFK,LAX,1455,30
2022,JFK,LAX,1518,22
2022,JFK,LAX,1559,24
2022,JFK,LAX,1634,13
2022,JFK,LAX,1732,12
2022,JFK,IAD,1621,4
2022,JFK,LAX,1849,13
2022,JFK,LAX,1920,13
2022,JFK,LAX,1957,2
2022,JFK,LAX,2044,3
2022,JFK,LAX,2201,35
2022,JFK,LAX,2152,10
2022,JFK,LAX,2218,17
2022,JFK,LAX,2322,23
2022,JFK,LAX,2335,34
2022,JFK,IAD,2211,-11
2022,JFK,LAX,137,42
2022,JFK,LAX,139,25
2022,JFK,LAX,208,12
2022,JFK,LAX,313,269
2022,JFK,LAX,1025,59
2022,JFK,LAX,1045,35
2022,JFK,LAX,1110,50
2022,JFK,LAX,1119,22
2022,JFK,LAX,1238,58
2022,JFK,LAX,1325,80
2022,JFK,LAX,1216,14
2022,JFK,LAX,1419,80
2022,JFK,LAX,1444,19
2022,JFK,LAX,1519,89
2022,JFK,LAX,1516,20
2022,JFK,LAX,1555,149
2022,JFK,LAX,1606,31
2022,JFK,LAX,1639,18
2022,JFK,LAX,1727,7
2022,JFK,LAX,1839,3
2022,JFK,LAX,1922,15
2022,JFK,IAD,1721,64
2022,JFK,LAX,1950,-5
2022,JFK,LAX,2034,-7
2022,JFK,LAX,2141,-1
2022,JFK,LAX,2241,2
2022,JFK,LAX,2240,39
2022,JFK,LAX,2236,70
2022,JFK,LAX,2317,18
2022,JFK,LAX,8,67
2022,JFK,IAD,2217,-5
2022,JFK,LAX,51,-4
2022,JFK,LAX,114,0
2022,JFK,LAX,235,39
2022,JFK,LAX,932,6
2022,JFK,LAX,1031,11
2022,JFK,LAX,1107,-24
2022,JFK,LAX,1142,45
2022,JFK,LAX,1144,-18
2022,JFK,LAX,1209,4
2022,JFK,LAX,1327,1
2022,JFK,LAX,1455,60
2022,JFK,LAX,1515,19
2022,JFK,LAX,1521,-14
2022,JFK,IAD,1621,4
2022,JFK,LAX,1817,-19
2022,JFK,LAX,1846,-21
2022,JFK,LAX,1946,-9
2022,JFK,LAX,2113,-13
2022,JFK,LAX,2121,-21
2022,JFK,LAX,2136,-25
2022,JFK,LAX,2305,4
2022,JFK,LAX,2322,23
2022,JFK,LAX,2330,46
2022,JFK,IAD,2234,13
2022,JFK,LAX,28,-27
2022,JFK,LAX,48,-26
2022,JFK,LAX,218,22
2022,JFK,LAX,858,-28
2022,JFK,LAX,959,-21
2022,JFK,LAX,1000,-10
2022,JFK,LAX,1103,-37
2022,JFK,LAX,1145,-17
2022,JFK,LAX,1154,57
2022,JFK,LAX,1149,-16
2022,JFK,LAX,1217,-42
2022,JFK,LAX,1308,-18
2022,JFK,LAX,1348,-2
2022,JFK,LAX,1502,6
2022,JFK,LAX,1510,-25
2022,JFK,LAX,1525,60
2022,JFK,LAX,1531,-49
2022,JFK,LAX,1654,-26
2022,JFK,LAX,1757,-39
2022,JFK,LAX,1834,-33
2022,JFK,LAX,1949,-6
2022,JFK,LAX,2033,-8
2022,JFK,LAX,2117,-9
2022,JFK,IAD,1922,185
2022,JFK,LAX,2133,-9
2022,JFK,LAX,2332,48
2022,JFK,LAX,2248,-13
2022,JFK,LAX,2332,33
2022,JFK,LAX,25,144
2022,JFK,LAX,146,-10
2022,JFK,LAX,154,59
2022,JFK,IAD,2357,95
2022,JFK,LAX,149,35
2022,JFK,LAX,850,-36
2022,JFK,LAX,1004,-16
2022,JFK,LAX,1023,13
2022,JFK,LAX,1011,-46
2022,JFK,LAX,1114,-26
2022,JFK,LAX,1144,-21
2022,JFK,LAX,1205,3
2022,JFK,LAX,1232,-27
2022,JFK,LAX,1246,-40
2022,JFK,LAX,1340,-10
2022,JFK,LAX,1420,-5
2022,JFK,LAX,1458,2
2022,JFK,LAX,1538,3
2022,JFK,LAX,1611,-9
2022,JFK,LAX,1703,-17
2022,JFK,IAD,1603,-14
2022,JFK,LAX,1830,-6
2022,JFK,LAX,1855,-12
2022,JFK,LAX,1952,-3
2022,JFK,LAX,2048,7
2022,JFK,LAX,2128,-14
2022,JFK,LAX,2127,-34
2022,JFK,LAX,2216,-28
2022,JFK,LAX,2230,-46
2022,JFK,LAX,16,77
2022,JFK,IAD,2206,-16
2022,JFK,LAX,20,-35
